Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Poland,Ekstraklasa,2012/2013,05/10/2012,17:00,Ruch,GKS Belchatow,2,1,H,1.72,3.69,5.74,1.77,3.8,5.74,1.7,3.46,5.02
Poland,Ekstraklasa,2012/2013,05/10/2012,19:45,Legia,Wisla,2,1,H,1.61,4.05,6.37,1.7,4.05,6.6,1.6,3.71,5.58
Poland,Ekstraklasa,2012/2013,06/10/2012,12:30,Korona Kielce,Zaglebie,1,0,H,2.35,3.31,3.3,2.38,3.31,3.3,2.27,3.17,3.06
Poland,Ekstraklasa,2012/2013,06/10/2012,14:45,Podbeskidzie,Gornik Z.,1,3,A,3.98,3.41,2.06,3.98,3.41,2.38,3.5,3.22,2.08
Poland,Ekstraklasa,2012/2013,06/10/2012,17:00,Lech Poznan,Piast Gliwice,4,0,H,1.73,3.58,5.76,1.77,3.6,5.76,1.68,3.46,5.18
Poland,Ekstraklasa,2012/2013,07/10/2012,13:30,Widzew Lodz,Pogon Szczecin,1,3,A,1.98,3.28,4.55,2.04,3.5,4.55,1.97,3.19,3.88
Poland,Ekstraklasa,2012/2013,07/10/2012,16:00,Slask Wroclaw,Polonia Warszawa,2,1,H,2.31,3.35,3.32,2.4,3.35,3.33,2.28,3.19,3.05
Poland,Ekstraklasa,2012/2013,08/10/2012,17:30,Jagiellonia,Lechia Gdansk,0,2,A,2.29,3.14,3.71,2.35,3.3,3.71,2.22,3.09,3.3
Poland,Ekstraklasa,2012/2013,19/10/2012,17:00,Gornik Z.,Korona Kielce,2,0,H,1.74,3.83,5.33,1.85,3.85,5.6,1.71,3.51,4.82
Poland,Ekstraklasa,2012/2013,19/10/2012,19:45,Zaglebie,Lech Poznan,0,1,A,3.45,3.18,2.37,3.5,3.27,2.4,3.13,3.12,2.28
Poland,Ekstraklasa,2012/2013,20/10/2012,12:30,GKS Belchatow,Podbeskidzie,2,1,H,2.04,3.3,4.3,2.1,3.4,4.33,2.0,3.2,3.78
Poland,Ekstraklasa,2012/2013,20/10/2012,14:45,Piast Gliwice,Widzew Lodz,1,2,A,2.29,3.17,3.69,2.29,3.3,3.76,2.16,3.12,3.38
Poland,Ekstraklasa,2012/2013,20/10/2012,17:00,Wisla,Jagiellonia,0,0,D,1.87,3.48,4.86,1.9,3.55,4.86,1.83,3.33,4.3
Poland,Ekstraklasa,2012/2013,21/10/2012,13:30,Lechia Gdansk,Slask Wroclaw,2,3,A,2.37,3.13,3.47,2.75,3.2,3.47,2.49,3.05,2.87
Poland,Ekstraklasa,2012/2013,21/10/2012,16:00,Polonia Warszawa,Ruch,2,1,H,2.0,3.53,4.04,2.1,3.53,4.05,2.02,3.26,3.58
Poland,Ekstraklasa,2012/2013,22/10/2012,17:30,Pogon Szczecin,Legia,0,3,A,4.04,3.5,2.0,4.05,3.5,2.15,3.62,3.21,2.02
Poland,Ekstraklasa,2012/2013,26/10/2012,17:00,Podbeskidzie,Lechia Gdansk,2,3,A,3.33,3.2,2.39,3.35,3.25,2.5,3.03,3.12,2.34
Poland,Ekstraklasa,2012/2013,26/10/2012,19:45,Widzew Lodz,Wisla,1,2,A,3.1,3.11,2.58,3.1,3.25,2.65,2.85,3.06,2.49
Poland,Ekstraklasa,2012/2013,27/10/2012,12:30,Korona Kielce,Pogon Szczecin,2,1,H,2.11,3.37,3.84,2.19,3.4,3.9,2.04,3.19,3.55
Poland,Ekstraklasa,2012/2013,27/10/2012,14:45,GKS Belchatow,Polonia Warszawa,0,5,A,3.6,3.3,2.25,3.6,3.35,2.4,3.13,3.18,2.23
Poland,Ekstraklasa,2012/2013,27/10/2012,17:00,Lech Poznan,Jagiellonia,0,2,A,1.5,4.07,8.35,1.6,4.07,8.35,1.51,3.76,6.79
Poland,Ekstraklasa,2012/2013,28/10/2012,13:30,Slask Wroclaw,Zaglebie,0,2,A,1.79,3.77,5.05,1.8,3.8,5.4,1.72,3.47,4.77
Poland,Ekstraklasa,2012/2013,28/10/2012,16:00,Legia,Piast Gliwice,3,2,H,1.38,5.0,9.88,1.44,5.0,10.0,1.37,4.32,8.57
Poland,Ekstraklasa,2012/2013,29/10/2012,17:30,Ruch,Gornik Z.,0,0,D,2.97,3.16,2.62,2.98,3.25,2.75,2.73,3.07,2.59
Poland,Ekstraklasa,2012/2013,02/11/2012,17:00,Gornik Z.,GKS Belchatow,2,0,H,1.36,5.11,10.48,1.4,5.12,11.0,1.34,4.58,8.97
Poland,Ekstraklasa,2012/2013,02/11/2012,19:45,Wisla,Lech Poznan,0,1,A,2.47,3.1,3.37,2.52,3.25,3.37,2.38,3.07,3.0
Poland,Ekstraklasa,2012/2013,03/11/2012,12:30,Piast Gliwice,Ruch,1,3,A,2.6,3.16,3.09,2.72,3.25,3.09,2.52,3.09,2.79
Poland,Ekstraklasa,2012/2013,03/11/2012,14:45,Zaglebie,Podbeskidzie,1,2,A,1.58,4.18,6.45,1.75,4.18,6.75,1.59,3.67,5.68
Poland,Ekstraklasa,2012/2013,03/11/2012,17:00,Jagiellonia,Widzew Lodz,2,2,D,2.02,3.42,4.12,2.2,3.43,4.13,2.03,3.24,3.62
Poland,Ekstraklasa,2012/2013,04/11/2012,13:30,Lechia Gdansk,Legia,1,2,A,3.94,3.39,2.08,4.0,3.5,2.1,3.63,3.29,2.0
Poland,Ekstraklasa,2012/2013,04/11/2012,16:00,Polonia Warszawa,Korona Kielce,2,0,H,1.59,4.13,6.32,1.7,4.13,6.4,1.6,3.74,5.47
Poland,Ekstraklasa,2012/2013,05/11/2012,17:30,Pogon Szczecin,Slask Wroclaw,0,3,A,2.7,3.36,2.75,2.76,3.37,2.77,2.61,3.15,2.63
Poland,Ekstraklasa,2012/2013,09/11/2012,17:00,Ruch,Lechia Gdansk,0,1,A,2.02,3.4,4.24,2.1,3.55,4.25,1.98,3.27,3.73
Poland,Ekstraklasa,2012/2013,09/11/2012,19:45,Widzew Lodz,Lech Poznan,0,1,A,3.77,3.2,2.24,3.77,3.35,2.29,3.35,3.13,2.17
Poland,Ekstraklasa,2012/2013,10/11/2012,12:30,Podbeskidzie,Polonia Warszawa,0,1,A,4.63,3.67,1.86,4.63,3.67,1.92,3.98,3.39,1.88
Poland,Ekstraklasa,2012/2013,10/11/2012,14:45,Slask Wroclaw,Piast Gliwice,1,3,A,1.68,3.9,5.65,1.68,3.9,6.2,1.61,3.62,5.48
Poland,Ekstraklasa,2012/2013,10/11/2012,17:00,Legia,Jagiellonia,1,2,A,1.41,4.61,9.93,1.46,4.75,9.93,1.39,4.24,8.15
Poland,Ekstraklasa,2012/2013,11/11/2012,13:30,Gornik Z.,Zaglebie,0,2,A,1.61,3.99,6.52,1.65,3.99,6.52,1.57,3.62,5.95
Poland,Ekstraklasa,2012/2013,11/11/2012,16:00,Korona Kielce,Wisla,1,1,D,2.68,3.23,2.92,2.68,3.23,3.2,2.46,3.06,2.89
Poland,Ekstraklasa,2012/2013,12/11/2012,17:30,GKS Belchatow,Pogon Szczecin,0,1,A,2.78,3.24,2.79,3.0,3.24,2.79,2.71,3.13,2.57
Poland,Ekstraklasa,2012/2013,16/11/2012,17:00,Zaglebie,GKS Belchatow,1,0,H,1.55,4.12,7.24,1.65,4.12,7.24,1.54,3.75,6.12
Poland,Ekstraklasa,2012/2013,16/11/2012,19:45,Lechia Gdansk,Widzew Lodz,2,0,H,2.0,3.54,4.12,2.04,3.54,4.4,1.96,3.25,3.86
Poland,Ekstraklasa,2012/2013,17/11/2012,12:30,Piast Gliwice,Podbeskidzie,1,0,H,1.83,3.59,4.98,1.85,3.61,5.0,1.79,3.41,4.41
Poland,Ekstraklasa,2012/2013,17/11/2012,14:45,Jagiellonia,Korona Kielce,0,0,D,2.15,3.37,3.81,2.15,3.5,4.25,1.99,3.27,3.69
Poland,Ekstraklasa,2012/2013,17/11/2012,18:30,Polonia Warszawa,Gornik Z.,1,1,D,2.18,3.37,3.72,2.25,3.4,3.74,2.14,3.18,3.36
Poland,Ekstraklasa,2012/2013,18/11/2012,13:30,Lech Poznan,Legia,1,3,A,2.71,3.25,2.87,2.71,3.25,2.92,2.52,3.08,2.81
Poland,Ekstraklasa,2012/2013,18/11/2012,16:00,Wisla,Slask Wroclaw,1,0,H,2.25,3.28,3.62,2.25,3.4,3.7,2.17,3.16,3.33
Poland,Ekstraklasa,2012/2013,19/11/2012,17:30,Pogon Szczecin,Ruch,1,0,H,2.41,3.17,3.37,2.45,3.5,3.65,2.33,3.13,3.02
Poland,Ekstraklasa,2012/2013,23/11/2012,17:00,Korona Kielce,Piast Gliwice,4,0,H,2.13,3.41,3.74,2.2,3.5,4.0,2.09,3.2,3.49
Poland,Ekstraklasa,2012/2013,23/11/2012,19:45,Legia,Widzew Lodz,1,0,H,1.33,5.21,11.51,1.4,5.21,12.0,1.33,4.54,9.77
Poland,Ekstraklasa,2012/2013,24/11/2012,12:30,GKS Belchatow,Lechia Gdansk,1,1,D,3.47,3.24,2.33,3.47,3.3,2.38,3.17,3.14,2.24
Poland,Ekstraklasa,2012/2013,24/11/2012,14:45,Polonia Warszawa,Zaglebie,0,1,A,1.82,3.58,5.13,1.82,3.64,5.4,1.73,3.42,4.85
Poland,Ekstraklasa,2012/2013,24/11/2012,17:00,Gornik Z.,Pogon Szczecin,0,0,D,1.76,3.66,5.5,1.76,3.7,6.0,1.69,3.44,5.15
Poland,Ekstraklasa,2012/2013,25/11/2012,13:30,Slask Wroclaw,Jagiellonia,3,3,D,1.92,3.5,4.58,1.96,3.5,4.58,1.88,3.25,4.12
Poland,Ekstraklasa,2012/2013,25/11/2012,16:00,Ruch,Wisla,1,2,A,2.58,3.23,3.05,2.58,3.25,3.15,2.41,3.08,2.94
Poland,Ekstraklasa,2012/2013,26/11/2012,17:30,Podbeskidzie,Lech Poznan,2,3,A,5.41,3.61,1.78,5.41,3.61,1.9,4.72,3.33,1.77
Poland,Ekstraklasa,2012/2013,30/11/2012,17:00,Jagiellonia,GKS Belchatow,2,2,D,1.88,3.45,4.94,1.9,3.6,5.5,1.76,3.31,4.78
Poland,Ekstraklasa,2012/2013,30/11/2012,19:45,Lech Poznan,Slask Wroclaw,0,3,A,1.96,3.57,4.25,2.0,3.57,4.4,1.89,3.35,3.99
Poland,Ekstraklasa,2012/2013,01/12/2012,12:30,Pogon Szczecin,Podbeskidzie,2,0,H,1.84,3.52,5.05,1.91,3.52,5.05,1.83,3.3,4.34
Poland,Ekstraklasa,2012/2013,01/12/2012,14:45,Widzew Lodz,Korona Kielce,1,0,H,2.67,3.19,2.97,2.67,3.25,3.1,2.44,3.1,2.88
Poland,Ekstraklasa,2012/2013,01/12/2012,17:00,Wisla,Gornik Z.,1,3,A,2.56,3.14,3.16,2.56,3.25,3.5,2.37,3.05,3.05
Poland,Ekstraklasa,2012/2013,02/12/2012,13:30,Lechia Gdansk,Zaglebie,2,2,D,2.59,3.18,3.08,2.6,3.2,3.35,2.34,3.07,3.07
Poland,Ekstraklasa,2012/2013,02/12/2012,16:00,Legia,Ruch,3,0,H,1.44,4.62,8.66,1.45,4.8,10.0,1.4,4.2,7.86
Poland,Ekstraklasa,2012/2013,03/12/2012,17:30,Piast Gliwice,Polonia Warszawa,1,1,D,3.96,3.37,2.1,4.3,3.4,2.15,3.69,3.18,2.02
Poland,Ekstraklasa,2012/2013,07/12/2012,17:00,Ruch,Jagiellonia,1,1,D,2.33,3.32,3.4,2.5,3.32,3.4,2.3,3.08,3.12
Poland,Ekstraklasa,2012/2013,07/12/2012,19:45,Slask Wroclaw,Legia,1,0,H,3.56,3.32,2.25,3.6,3.41,2.27,3.32,3.19,2.16
Poland,Ekstraklasa,2012/2013,08/12/2012,12:30,GKS Belchatow,Piast Gliwice,1,3,A,2.56,3.35,2.96,2.65,3.35,3.1,2.44,3.11,2.88
Poland,Ekstraklasa,2012/2013,08/12/2012,14:45,Zaglebie,Wisla,4,1,H,2.42,3.12,3.44,2.46,3.25,3.45,2.34,3.08,3.06
Poland,Ekstraklasa,2012/2013,08/12/2012,17:00,Gornik Z.,Lechia Gdansk,2,0,H,2.17,3.31,3.84,2.25,3.45,3.9,2.04,3.17,3.63
Poland,Ekstraklasa,2012/2013,09/12/2012,13:30,Podbeskidzie,Widzew Lodz,2,2,D,2.85,3.17,2.79,2.85,3.25,2.8,2.72,3.05,2.61
Poland,Ekstraklasa,2012/2013,09/12/2012,16:00,Korona Kielce,Lech Poznan,0,1,A,2.89,3.27,2.68,3.05,3.27,2.68,2.77,3.09,2.53
Poland,Ekstraklasa,2012/2013,10/12/2012,17:30,Polonia Warszawa,Pogon Szczecin,2,0,H,1.71,3.75,5.55,1.75,4.0,6.0,1.69,3.5,4.98
Poland,Ekstraklasa,2012/2013,22/02/2013,17:00,Zaglebie,Pogon Szczecin,3,0,H,2.04,3.47,4.05,2.15,3.47,4.05,2.04,3.21,3.62
Poland,Ekstraklasa,2012/2013,22/02/2013,19:45,Polonia Warszawa,Lechia Gdansk,1,1,D,3.14,3.21,2.52,3.15,3.25,2.75,2.83,3.07,2.51
Poland,Ekstraklasa,2012/2013,23/02/2013,12:30,Podbeskidzie,Jagiellonia,4,0,H,3.24,3.29,2.43,3.35,3.35,2.43,3.13,3.12,2.25
Poland,Ekstraklasa,2012/2013,23/02/2013,14:45,Slask Wroclaw,Widzew Lodz,2,1,H,1.95,3.52,4.38,2.0,3.6,4.8,1.84,3.32,4.22
Poland,Ekstraklasa,2012/2013,23/02/2013,17:00,Korona Kielce,Legia,3,2,H,3.94,3.35,2.11,4.34,3.45,2.11,3.81,3.22,1.96
Poland,Ekstraklasa,2012/2013,24/02/2013,13:30,GKS Belchatow,Wisla,0,0,D,4.59,3.34,1.97,4.59,3.55,1.97,4.14,3.25,1.88
Poland,Ekstraklasa,2012/2013,24/02/2013,16:00,Ruch,Lech Poznan,0,4,A,3.15,3.09,2.61,3.25,3.2,2.61,3.0,3.02,2.41
Poland,Ekstraklasa,2012/2013,25/02/2013,17:30,Gornik Z.,Piast Gliwice,1,0,H,1.76,3.68,5.38,1.76,4.0,5.5,1.72,3.44,4.89
Poland,Ekstraklasa,2012/2013,01/03/2013,17:00,Lechia Gdansk,Pogon Szczecin,1,1,D,2.16,3.25,3.92,2.18,3.35,3.92,2.09,3.15,3.52
Poland,Ekstraklasa,2012/2013,01/03/2013,19:45,Lech Poznan,Polonia Warszawa,0,1,A,1.78,3.76,5.09,1.78,3.9,6.3,1.62,3.55,5.64
Poland,Ekstraklasa,2012/2013,02/03/2013,12:30,Ruch,Widzew Lodz,3,0,H,2.6,3.27,2.99,2.65,3.27,3.05,2.51,3.06,2.82
Poland,Ekstraklasa,2012/2013,02/03/2013,14:45,Piast Gliwice,Zaglebie,1,1,D,3.06,3.31,2.52,3.1,3.31,2.88,2.82,3.1,2.5
Poland,Ekstraklasa,2012/2013,02/03/2013,17:30,Legia,GKS Belchatow,0,0,D,1.23,6.54,17.32,1.27,6.54,19.0,1.22,5.48,14.29
Poland,Ekstraklasa,2012/2013,03/03/2013,13:30,Korona Kielce,Slask Wroclaw,1,1,D,2.68,3.22,2.93,2.85,3.23,2.93,2.59,3.05,2.73
Poland,Ekstraklasa,2012/2013,03/03/2013,16:00,Gornik Z.,Jagiellonia,1,2,A,1.79,3.58,5.33,1.79,3.7,5.63,1.71,3.37,5.04
Poland,Ekstraklasa,2012/2013,04/03/2013,17:30,Wisla,Podbeskidzie,0,0,D,2.06,3.34,4.18,2.06,3.4,4.3,1.94,3.24,3.93
Poland,Ekstraklasa,2012/2013,08/03/2013,17:00,Zaglebie,Jagiellonia,2,1,H,2.04,3.31,4.28,2.06,3.55,4.4,1.93,3.26,3.97
Poland,Ekstraklasa,2012/2013,08/03/2013,19:45,Podbeskidzie,Legia,1,2,A,5.56,3.87,1.7,6.0,3.9,1.77,4.96,3.52,1.68
Poland,Ekstraklasa,2012/2013,09/03/2013,12:30,GKS Belchatow,Widzew Lodz,0,0,D,2.96,3.13,2.73,3.05,3.2,2.73,2.81,3.04,2.52
Poland,Ekstraklasa,2012/2013,09/03/2013,14:45,Ruch,Slask Wroclaw,1,1,D,2.98,3.25,2.61,2.98,3.25,2.75,2.77,3.09,2.52
Poland,Ekstraklasa,2012/2013,09/03/2013,17:00,Polonia Warszawa,Wisla,1,2,A,2.33,3.26,3.45,2.33,3.4,4.0,2.16,3.13,3.36
Poland,Ekstraklasa,2012/2013,10/03/2013,13:30,Pogon Szczecin,Piast Gliwice,0,2,A,2.14,3.34,3.89,2.25,3.4,3.89,2.09,3.16,3.52
Poland,Ekstraklasa,2012/2013,10/03/2013,16:00,Gornik Z.,Lech Poznan,0,1,A,2.87,3.04,2.87,2.92,3.2,2.87,2.67,3.01,2.69
Poland,Ekstraklasa,2012/2013,11/03/2013,17:30,Lechia Gdansk,Korona Kielce,3,2,H,2.4,3.05,3.56,2.43,3.25,3.56,2.25,3.0,3.33
Poland,Ekstraklasa,2012/2013,15/03/2013,17:00,Jagiellonia,Polonia Warszawa,2,0,H,2.58,3.18,3.09,2.62,3.2,3.09,2.48,3.07,2.86
Poland,Ekstraklasa,2012/2013,15/03/2013,19:45,Legia,Gornik Z.,3,0,H,1.61,3.9,6.76,1.65,3.9,6.8,1.57,3.62,6.15
Poland,Ekstraklasa,2012/2013,16/03/2013,12:30,Korona Kielce,Ruch,2,1,H,2.23,3.24,3.76,2.25,3.35,3.8,2.12,3.11,3.51
Poland,Ekstraklasa,2012/2013,16/03/2013,14:45,Widzew Lodz,Zaglebie,0,0,D,2.83,3.14,2.83,2.83,3.25,2.92,2.61,3.07,2.71
Poland,Ekstraklasa,2012/2013,16/03/2013,17:00,Lech Poznan,GKS Belchatow,0,0,D,1.43,4.51,9.75,1.43,4.8,12.0,1.37,4.16,9.57
Poland,Ekstraklasa,2012/2013,17/03/2013,13:30,Slask Wroclaw,Podbeskidzie,1,1,D,1.65,3.94,6.06,1.73,3.94,6.06,1.64,3.57,5.25
Poland,Ekstraklasa,2012/2013,17/03/2013,16:00,Wisla,Pogon Szczecin,2,0,H,1.89,3.44,4.84,1.91,3.65,5.0,1.82,3.33,4.34
Poland,Ekstraklasa,2012/2013,18/03/2013,17:30,Piast Gliwice,Lechia Gdansk,2,0,H,2.49,3.03,3.33,2.49,3.2,3.33,2.34,3.06,3.09
Poland,Ekstraklasa,2012/2013,28/03/2013,17:00,Podbeskidzie,Korona Kielce,1,1,D,2.91,3.2,2.71,2.91,3.25,2.75,2.69,3.09,2.62
Poland,Ekstraklasa,2012/2013,28/03/2013,19:30,Gornik Z.,Widzew Lodz,3,1,H,1.84,3.49,5.05,1.91,3.55,5.3,1.81,3.3,4.5
Poland,Ekstraklasa,2012/2013,30/03/2013,12:30,Piast Gliwice,Jagiellonia,1,1,D,2.13,3.33,3.81,2.29,3.33,3.81,2.17,3.12,3.38
Poland,Ekstraklasa,2012/2013,30/03/2013,14:45,GKS Belchatow,Slask Wroclaw,1,0,H,3.87,3.24,2.16,3.87,3.3,2.25,3.42,3.16,2.14
Poland,Ekstraklasa,2012/2013,30/03/2013,17:00,Polonia Warszawa,Legia,1,2,A,3.54,3.31,2.25,4.0,3.4,2.25,3.46,3.23,2.09
